LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,rollout_pre_collision_stop,collision_failure,trial_config
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1789345695185534,55,163.06253502300024,2.9647733640545497,False,False,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1764101395665638,56,165.31826959699902,2.952111957089268,False,False,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1892674463719008,85,221.26548944299793,2.6031234052117402,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1885934324266876,79,212.0036369979971,2.6835903417467986,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1571950854387543,62,184.8085057060016,2.9807823500968,False,False,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1817603346528844,123,336.23526267800116,2.733620021772367,False,False,trial_60
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1481740775580678,64,191.35965351599953,2.9899945861874926,False,False,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1810187864252304,68,195.10299385899998,2.8691616743970587,False,False,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1900000000000002,90,253.5685602070007,2.817428446744452,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1780382296037817,67,186.22972910500175,2.779548195597041,False,False,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1887074245893607,79,223.45915852300095,2.828596943329126,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1571950854387543,62,173.88662765700064,2.804623026725817,False,False,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.175765679186241,93,224.53848596899843,2.414392322247295,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1854191355250268,90,239.24267037000027,2.658251893000003,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1876657725386228,88,223.07591869500175,2.5349536215341106,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1742070210625346,247,852.2916127339995,3.4505733309068805,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.135318811850977,59,139.45348235599886,2.36361834501693,False,False,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1886839170402614,115,311.82688113600307,2.711538096834809,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.18091093352135,128,313.78146916400146,2.4514177278437614,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1802005777874316,57,116.52000700899953,2.0442106492806933,False,False,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1825235090527715,71,147.07528025399733,2.0714828204788356,False,False,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.18091093352135,128,294.2226170299982,2.298614195546861,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.150023796067102,67,125.10537853400092,1.867244455731357,False,False,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1886839170402614,115,262.7742478500004,2.2849934595652206,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1759072661967778,120,289.0495423650027,2.4087461863750224,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1657315505835166,112,211.698388083998,1.8901641793214108,False,False,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1542335171030906,140,287.6180200130002,2.054414428664287,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1284899103007549,175,367.1038106089982,2.0977360606228466,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1284899103007549,175,373.93241496799965,2.136756656959998,False,False,trial_51
