LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,trial_config
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,72,113.0190358359996,1.56970883105555,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,51,76.73809167599939,1.504668464235282,trial_91
100,0.1,1.0,6,random,static,False,91.66666666666666,6.358238562686731,200,317.84257985800105,1.5892128992900052,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.913453619676379,69,125.18054092700004,1.8142107380724644,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,66,106.09700583000085,1.6075303913636494,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.948078793000682,113,180.61092983600065,1.5983268127079704,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.9499999999999975,59,93.66998258600142,1.5876268234915496,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,66,111.11240179500055,1.6835212393181902,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.920161942288643,184,281.5863724369992,1.5303607197663,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,63,107.95974744100022,1.7136467847777812,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,54,81.9854145850004,1.518248418240748,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,71,112.9592438540003,1.5909752655493001,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.949999999999998,67,114.67721420099952,1.7116002119552167,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.909552881242523,168,265.2889973679994,1.5791011748095203,trial_91
100,0.1,1.0,6,random,static,False,75.0,5.2124999999999995,200,337.32248959000026,1.6866124479500013,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,63,105.666231358,1.6772417675873017,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.948251795676979,122,209.51681435900173,1.7173509373688667,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.949994082031504,95,145.6183609689997,1.5328248523052599,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.944675852022872,77,128.35530136600028,1.6669519657922114,trial_91
100,0.1,1.0,6,random,static,False,91.66666666666666,6.346830097237119,200,324.94918579600017,1.6247459289800008,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.909552881242523,168,266.27734832700116,1.5849842162321497,trial_91
100,0.1,1.0,6,same,static,True,100.0,6.904162024500117,85,117.26037883100071,1.3795338686000083,trial_13
100,0.1,1.0,6,random,static,False,91.66666666666666,6.346830097237119,200,351.4407666549996,1.757203833274998,trial_91
100,0.1,1.0,6,same,static,True,100.0,6.950000000000002,71,92.79022463099864,1.3069045722675865,trial_13
100,0.1,1.0,6,random,static,False,91.66666666666666,6.313106727822569,200,295.9559654879995,1.4797798274399974,trial_91
100,0.1,1.0,6,random,static,False,91.66666666666666,6.313106727822569,200,335.09607001599943,1.675480350079997,trial_91
100,0.1,1.0,6,same,static,True,100.0,6.950000000000002,71,99.8706699760005,1.4066291545915564,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.944553345335216,84,112.455762743999,1.3387590802857023,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.936519973547773,85,122.59404939199885,1.442282934023516,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.949517666041754,103,172.59442760300044,1.6756740543980626,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.944553345335216,84,116.26042229800078,1.384052646404771,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.95,143,212.99800313799824,1.4894965254405472,trial_13
100,0.1,1.0,6,random,static,False,83.33333333333334,5.739223919833906,200,385.00062932200126,1.9250031466100064,trial_91
100,0.1,1.0,6,random,static,False,83.33333333333334,5.739411987892081,200,343.200381020999,1.7160019051049948,trial_91
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,59,73.47751742100081,1.2453816512034035,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.944009262257414,85,123.81207758500022,1.456612677470591,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.95,143,224.40583230800075,1.5692715546014038,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.95,101,149.98535506999906,1.4850035155445451,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.939516381173292,130,212.0167288749999,1.6308979144230762,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,69,115.93014903100084,1.6801470874058093,trial_13
100,0.1,1.0,6,random,static,False,83.33333333333334,5.722827861064376,200,351.181382449,1.755906912245,trial_91
100,0.1,1.0,6,same,static,True,100.0,6.947222631128338,85,125.69675299899973,1.4787853293999969,trial_13
100,0.1,1.0,6,random,static,False,91.66666666666666,6.339879037500119,200,353.8716476769987,1.7693582383849935,trial_91
100,0.1,1.0,6,same,static,True,100.0,6.949997985910581,93,142.4391333929998,1.5316035848709655,trial_13
