LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,rollout_pre_collision_stop,collision_failure,trial_config
200,0.1,1.0,6,same,static,True,100.0,1.1501186841923965,69,218.62208111100063,3.168435958130444,False,False,trial_46
200,0.1,1.0,6,same,static,True,100.0,1.1726555221786648,94,291.7860829829997,3.1041072657765922,False,False,trial_46
200,0.1,1.0,6,same,static,True,100.0,1.1564069715096443,93,306.4182849810004,3.2948202686129076,False,False,trial_46
200,0.1,1.0,6,random_same,static,True,100.0,1.189034969692511,69,196.46338574799938,2.8472954456231796,False,False,trial_45
200,0.1,1.0,6,same,static,True,100.0,1.1860570913682837,151,428.18535717099985,2.835664617026489,False,False,trial_51
200,0.1,1.0,6,same,static,True,100.0,1.1809182278610368,152,462.62973674299974,3.0436166890986827,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1784748435601298,72,213.3351049389994,2.962987568597214,False,False,trial_45
200,0.1,1.0,6,random_same,static,True,100.0,1.1892757674385637,79,223.24308425100025,2.8258618259620287,False,False,trial_45
200,0.1,1.0,6,random_same,static,True,100.0,1.1832187442900999,63,179.12123996300033,2.8431942851269896,False,False,trial_45
200,0.1,1.0,6,same,static,True,100.0,1.18877043397173,182,480.39981998999974,2.639559450494504,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1606809054537828,103,278.68270175,2.7056572985436893,False,False,trial_45
200,0.1,1.0,6,random_same,static,True,100.0,1.1868845939304002,52,150.3772391700004,2.891869984038469,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.188504234905116,67,210.13813986400055,3.1363901472238886,False,False,trial_45
200,0.1,1.0,6,random_same,static,True,100.0,1.1784748435601298,72,223.93982663899988,3.1102753699861094,False,False,trial_45
200,0.1,1.0,6,same,static,True,100.0,1.1599564745870155,143,467.71846206400005,3.2707584759720283,False,False,trial_46
200,0.1,1.0,6,random_same,static,True,100.0,1.1671684257433395,63,168.53881362100037,2.6752192638254026,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.1322091585132388,132,354.6428893780003,2.6866885558939417,False,False,trial_45
200,0.1,1.0,6,random_same,static,True,100.0,1.1569405021541002,139,367.8075962080002,2.6460978144460445,False,False,trial_45
200,0.1,1.0,6,random_same,static,True,100.0,1.159637379886265,161,395.1986818740006,2.454650197975159,False,False,trial_45
200,0.1,1.0,6,same,static,True,100.0,1.1468727500255478,159,491.4520953000001,3.090893681132076,False,False,trial_46
200,0.1,1.0,6,random_same,static,True,100.0,1.1790093537218538,84,251.07954672100004,2.989042222869048,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.1671684257433395,63,167.85111529299957,2.6643034173491995,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.1856282615883942,82,250.69531573699987,3.0572599480121934,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.1722784344552442,65,211.503080212,3.2538935417230768,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.1694986685997137,83,271.7987585539995,3.274683837999994,False,False,trial_60
200,0.1,1.0,6,same,static,True,100.0,1.1750629199415572,210,599.5863858429993,2.8551732659190443,False,False,trial_46
200,0.1,1.0,6,random,static,False,91.66666666666666,1.0865750447199003,400,1466.704238532,3.66676059633,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1790093537218538,84,254.034424468,3.024219338904762,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.1762621951082748,169,430.90902899200046,2.5497575680000026,False,False,trial_45
200,0.1,1.0,6,same,static,True,100.0,1.1547666019336762,347,870.2655099459998,2.5079697692968295,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.159637379886265,161,435.7114795110001,2.7062824814347834,False,False,trial_45
200,0.1,1.0,6,random_same,static,True,100.0,1.1694986685997137,83,282.4964404550001,3.4035715717469888,False,False,trial_60
200,0.1,1.0,6,same,static,True,100.0,1.1575573187407504,183,641.1232602990003,3.5034057939836085,False,False,trial_46
200,0.1,1.0,6,random_same,static,False,44.63672208555346,0.4657099085928201,16,40.90348839800026,2.5564680248750165,False,True,trial_46
200,0.1,1.0,6,random_same,static,True,100.0,1.1703976442024384,104,318.2121317459996,3.059732036019227,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.1499982300198537,88,267.3363069470006,3.0379125789431884,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.1679316807956315,220,534.4233858040006,2.429197208200003,False,False,trial_45
200,0.1,1.0,6,random_same,static,True,100.0,1.161891296082457,99,322.9374541970001,3.2619944868383848,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.187925670677138,91,257.65918026500003,2.831419563351649,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1891469077079138,83,268.9534624099997,3.2404031615662614,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1897513713466965,111,326.72832243599987,2.943498400324323,False,False,trial_60
200,0.1,1.0,6,random_same,static,False,60.248177612063316,0.6305632710075684,16,44.58306882299985,2.7864418014374905,False,True,trial_46
200,0.1,1.0,6,same,static,True,100.0,1.1837907974693862,310,967.7239695569997,3.1216902243774185,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.161891296082457,99,317.36289324300014,3.2056857903333347,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.187267018782951,96,273.61769867600015,2.850184361208335,False,False,trial_51
200,0.1,1.0,6,random_same,static,True,100.0,1.1586200418446047,61,168.55001785399963,2.7631150467868792,False,False,trial_46
