LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,rollout_pre_collision_stop,collision_failure,skip_rollout,no_hertg,trial_config
50,0.1,1.0,3,random_same,dynamic,False,50.0,0.5947912462446107,400,134.79412686000433,0.3369853171500108,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,50.0,0.5946089010177334,400,129.97358211199753,0.3249339552799938,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,50.0,0.5947628292034269,400,157.7180625760011,0.39429515644000274,False,False,False,False,trial_60
50,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0633577803359286,400,150.3506763510013,0.3758766908775033,False,False,False,False,trial_60
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1646545221175162,260,107.03920545399887,0.4116892517461495,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,63.19231378515357,0.6577911644406104,26,8.291263529994467,0.31889475115363336,False,True,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,50.0,0.5946089010177334,400,127.55139115699421,0.3188784778924855,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949742941602186,400,133.35247583100136,0.3333811895775034,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949418045346262,400,140.18921004299773,0.35047302510749434,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1825099829041554,61,18.563451374997385,0.30431887499995713,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,50.0,0.5947912462446107,400,138.3556814570038,0.3458892036425095,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1696998175925142,93,35.60347938600171,0.3828331116774377,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949222689235419,400,129.22423420500127,0.32306058551250316,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,50.0,0.5947912462446107,400,134.55346723399998,0.336383668085,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,91.2180938978274,1.0375255961598235,400,179.80666795000434,0.4495166698750108,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1683887121568708,43,14.624011662999692,0.34009329448836495,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,50.0,0.5948052618622168,400,130.35491900699708,0.3258872975174927,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1790379855409003,51,17.519486953002342,0.3435193520196538,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1683887121568708,43,16.640927559004922,0.38699831532569584,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,50.0,0.59490820036965,400,130.9428934949974,0.32735723373749354,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.171871184919963,64,21.506188329003635,0.3360341926406818,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.041667353772026,400,161.01926729200204,0.4025481682300051,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1539716384389813,53,16.498422698998183,0.31129099432072044,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,66.66666666666667,0.7883530162242491,400,200.59413358399615,0.5014853339599904,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1768925648528386,41,14.989015557999664,0.365585745317065,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1697787844256502,54,19.096673887004727,0.35364210901860604,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0800364971440821,400,149.26094772700162,0.37315236931750406,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1697787844256502,54,19.62419939100073,0.36341109983334685,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0741895970744406,400,143.69211471699964,0.3592302867924991,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,66.66666666666667,0.7883530162242491,400,207.6104176719964,0.519026044179991,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1828630904891848,61,19.81526374099485,0.3248403891966369,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1579428640844927,318,136.4982988299962,0.42923993342766104,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1845536936072507,57,20.22990878499695,0.354910680438543,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.041667353772026,400,166.09347094300028,0.4152336773575007,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1409217741639879,46,15.604428851998819,0.33922671417388733,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,66.66666666666667,0.7883530162242491,400,203.46426564499416,0.5086606641124853,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,71.48770648514633,0.7453103157813984,12,4.2407779849963845,0.3533981654163654,False,True,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,71.33875119331559,0.7338151654773475,18,6.591352524003014,0.3661862513335008,False,True,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1790379855409003,51,19.511592693997954,0.38258024890192066,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1768925648528386,41,13.484418509004172,0.32888825631717494,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,83.33333333333334,0.9752894470300717,400,195.50090202299907,0.4887522550574977,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1606172090081668,43,16.183611164000467,0.37636305032559225,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,66.23502487537192,0.6793839877438691,11,4.450054649001686,0.4045504226365169,False,True,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0032694762369776,400,158.8487396019991,0.3971218490049978,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0455759161778015,400,197.43056170300406,0.49357640425751015,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949222689235419,400,139.57027441100217,0.34892568602750546,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,71.48770648514633,0.7453103157813984,12,4.133202873999835,0.3444335728333196,False,True,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1671950735506147,56,18.416054358996917,0.32885811355351635,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.184866162457952,61,22.57542293300503,0.3700889005410661,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1869362043474057,51,16.08308609099913,0.3153546292352771,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,91.24154737290245,1.0635783012241302,400,97.79518060800183,0.24448795152000458,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,71.48770648514633,0.7453103157813984,12,5.180328688998998,0.4316940574165831,False,True,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1646938245372447,82,33.16727496699605,0.4044789630121469,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1828536412495783,56,20.150005317998875,0.3598215235356942,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1547262556160052,52,18.542849971003307,0.3565932686731405,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1721784692506025,54,19.08062196499668,0.35334485120364223,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1825504295745348,190,74.05991867199918,0.389789045642101,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1869362043474057,51,18.4945496069995,0.36263822758822545,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1869362043474057,51,20.42053971000132,0.4004027394117906,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0455759161778015,400,200.07545925599698,0.5001886481399924,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1416845330403593,381,142.091241523005,0.3729428911364961,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1085425486443272,296,135.75745655100036,0.45864005591554174,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1844428950092554,390,151.0424927589993,0.38728844297179305,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.184210953954148,52,20.1695386470019,0.38787574321157503,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1838101102702565,90,33.00992457599932,0.3667769397333258,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,83.33333333333334,0.9727746729631914,400,106.90190249800071,0.2672547562450018,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0032694762369776,400,159.49079862899816,0.3987269965724954,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1825504295745348,190,75.54208298100275,0.39758991042633024,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1844428950092554,390,152.64142455399997,0.3913882680871794,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1825504295745348,190,80.29353191800328,0.4225975364105436,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0573099046311865,400,175.98996476700268,0.4399749119175067,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1317909426863615,391,167.2747415049962,0.4278126381201949,False,True,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.1594707869153653,120,47.73245693100034,0.39777047442500285,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,73.27962270432458,0.8215293031400895,331,180.3610849609977,0.5448975376465187,False,True,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,83.33333333333334,0.9727746729631914,400,125.84131880700443,0.31460329701751105,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,83.33333333333334,0.9727746729631914,400,118.81128284100123,0.29702820710250305,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,83.33333333333334,0.9727746729631914,400,117.02821093999955,0.2925705273499989,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,83.33333333333334,0.987412378679918,400,120.35934512400127,0.30089836281000315,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,66.66666666666667,0.7575412978904178,400,189.42664007699932,0.4735666001924983,False,False,False,False,trial_51
50,0.1,1.0,3,random_same,dynamic,False,83.33333333333334,0.9727746729631914,400,123.62806550299865,0.30907016375749663,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,83.33333333333334,0.9826611425360934,400,119.41851494099683,0.29854628735249206,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,True,100.0,1.0951713187820642,292,68.36930623700027,0.23414145971575437,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,83.33333333333334,0.9872643631579455,400,114.83907394099515,0.2870976848524879,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,83.33333333333334,0.9872643631579455,400,109.935259605998,0.274838149014995,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.071232765488835,400,152.97589538699685,0.38243973846749213,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.071232765488835,400,147.59661708500062,0.36899154271250156,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,83.33333333333334,0.9710899010105762,400,211.7183389330021,0.5292958473325052,False,False,False,False,trial_46
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1811821536163163,77,49.7908336029941,0.646634202636287,False,False,False,False,trial_45
50,0.1,1.0,3,random_same,dynamic,False,83.33333333333334,0.9725344983596309,400,157.79416385000513,0.39448540962501283,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,83.33333333333334,0.9710899010105762,400,225.94253362299787,0.5648563340574947,False,False,False,False,trial_46
50,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.070108452204978,400,206.94333316900156,0.5173583329225039,False,False,False,False,trial_46
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.595,400,273.96779377500206,0.6849194844375052,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949392370091439,400,291.48583893599425,0.7287145973399857,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5945193582823244,400,279.10497914799635,0.6977624478699909,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5948742298181716,400,291.5817895509972,0.728954473877493,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5934351639876694,400,286.4594084290002,0.7161485210725005,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949979126917698,400,286.5286383989951,0.7163215959974878,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949738295664506,400,287.44572502000665,0.7186143125500166,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5948755520429031,400,279.18000147400016,0.6979500036850004,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949422466185855,400,295.54846593700495,0.7388711648425124,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5942338677579436,400,297.69044830999337,0.7442261207749834,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5927577362051637,400,297.22662901300646,0.7430665725325162,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949786329327914,400,282.4224112209995,0.7060560280524988,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5946966049667829,400,290.319443028995,0.7257986075724875,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5902381878264982,400,263.2911553320009,0.6582278883300023,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949103853970509,400,277.6466700480014,0.6941166751200035,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.595,400,289.92075874599686,0.7248018968649922,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5948698574027906,400,307.40833203099464,0.7685208300774866,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949820756157417,400,303.6940953270023,0.7592352383175057,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5946966049667829,400,295.8739103189946,0.7396847757974865,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949820756157417,400,299.3415502479984,0.748353875619996,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.594964247562512,400,313.65793608900276,0.7841448402225069,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5919405475596422,400,292.1357401619971,0.7303393504049928,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.595,400,310.8042985339998,0.7770107463349996,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5810119580156529,400,263.8180101970065,0.6595450254925163,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5936476371974911,400,285.1402209809967,0.7128505524524917,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949103853970509,400,286.7922041809943,0.7169805104524858,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1608077402397206,81,51.00035730799573,0.6296340408394534,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1756894458671574,47,25.028905558996485,0.5325299055105635,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949103853970509,400,288.08579617200303,0.7202144904300076,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5927577362051637,400,295.9489524189994,0.7398723810474985,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5942338677579436,400,297.432469612002,0.743581174030005,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1756894458671574,47,26.45945055699849,0.5629670331276274,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.594964247562512,400,307.4165364790024,0.768541341197506,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1788057001114887,270,171.54933548100234,0.6353679091888976,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1619781304443542,101,51.412920114999,0.509038813019792,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1619781304443542,101,52.74604628999805,0.5222380820791886,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1788057001114887,270,165.8356634150041,0.6142061607963114,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1398748213312033,95,61.79118394800025,0.6504335152421079,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1663681799552357,386,132.07845596999687,0.3421721657253805,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5948566117151258,400,254.020017750001,0.6350500443750025,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0595594071961871,400,176.83841824800038,0.44209604562000093,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.131194970145766,78,48.13770458200452,0.6171500587436477,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,99.35272613763108,1.1605415468628104,400,254.67910434099758,0.636697760852494,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949892495551379,400,280.60488470100245,0.7015122117525061,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5902853602447327,400,273.4815925209987,0.6837039813024967,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0608733804394181,52,34.823964766001154,0.6696916301154068,False,True,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5903686455888909,400,273.9732024279947,0.6849330060699867,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,99.35272613763108,1.1605415468628104,400,254.62290939599916,0.6365572734899979,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5948755520429031,400,286.731605191002,0.716829012977505,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5899842589206908,400,280.64869139099756,0.7016217284774939,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1587705589930797,385,246.071467365,0.6391466684805195,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949790228546646,400,293.87666871499823,0.7346916717874956,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1795687958379115,252,156.03587879499537,0.6191899952182356,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,66.66666666666667,0.7932040580991793,400,251.3029549030034,0.6282573872575086,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0608733804394181,52,39.93214581000211,0.7679258809615791,False,True,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1411264532603276,81,48.413528737997694,0.5976978856542925,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.594907168557533,400,313.38672719700116,0.783466817992503,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1548891393631955,58,35.01688457199634,0.6037393891723507,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1636460774963784,80,47.2816958389958,0.5910211979874476,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949318445616081,400,314.69278603300336,0.7867319650825084,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1785786098050783,74,50.75357206300396,0.6858590819324859,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1737796048831983,69,45.806149727002776,0.6638572424203301,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5902853602447327,400,274.4215380309979,0.6860538450774948,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5719995977868777,11,7.827897312999994,0.711627028454545,False,True,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949281404488109,400,285.40453879300185,0.7135113469825046,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,64.72623479316215,0.7254776975361688,27,18.30933477600047,0.6781235102222396,False,True,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,64.72623479316215,0.7254776975361688,27,16.069802639001864,0.5951778755185876,False,True,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,75.0,0.8924067420984432,400,284.22203250500024,0.7105550812625006,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5902853602447327,400,287.52802340500057,0.7188200585125014,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949490215949734,400,285.42601000099967,0.7135650250024992,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1548891393631955,58,36.07264629400015,0.6219421774827613,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1744907947919372,81,51.224906707997434,0.6324062556542893,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5903015017022061,400,301.5731573430021,0.7539328933575052,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0608733804394181,52,32.70976104000147,0.6290338661538744,False,True,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0608733804394181,52,35.63494910099689,0.6852874827114787,False,True,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1548891393631955,58,35.909513523001806,0.6191295435000311,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1587705589930797,385,241.0591432989968,0.6261276449324592,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.13783538690507,67,35.8904272830041,0.5356780191493149,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,68.36029808630862,0.7027652338505502,23,16.678568557996186,0.7251551546954864,False,True,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,False,50.0,0.5949892495551379,400,306.2851873960026,0.7657129684900065,False,False,False,False,trial_45
100,0.1,1.0,3,random_same,dynamic,False,70.37406872116543,0.7400985095102486,24,18.167588578995492,0.7569828574581455,False,True,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1844089935955675,94,56.186620304993994,0.597730003244617,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1474229437134924,65,42.2935098750022,0.6506693826923415,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,68.94428358817326,0.7021223417732528,23,14.621637907999684,0.6357233873043341,False,True,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,False,75.0,0.8924067420984432,400,302.7531669329983,0.7568829173324957,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0581535930552408,400,120.48748566400172,0.3012187141600043,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,69.41742690811037,0.7234759594838653,25,14.050848303995735,0.5620339321598294,False,True,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,False,66.66666666666667,0.7932040580991793,400,235.57106584600115,0.5889276646150029,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1445159388432429,78,45.78764057599619,0.5870210330255922,False,False,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.174472460231383,89,55.67257939299452,0.6255345999212868,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,69.41742690811037,0.7234759594838653,25,15.173682069005736,0.6069472827602295,False,True,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,False,62.60374091484084,0.6534997266559258,23,15.42622121500608,0.6707052702176557,False,True,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,False,66.66666666666667,0.7638161699563873,32,18.32092606600054,0.5725289395625168,False,True,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.173356136831003,81,49.27893343200412,0.6083818942222732,False,False,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0649931452224932,400,109.21737911000673,0.2730434477750168,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1433650595481362,124,81.45204890999594,0.6568713621773866,False,False,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.164076090950463,65,37.6741289529964,0.5796019838922523,False,False,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,False,62.60374091484084,0.6534997266559258,23,13.545304587001738,0.5889262863913799,False,True,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0713796821410606,400,119.98621407199971,0.2999655351799993,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,67.92379471158547,0.7094107351010327,23,12.965839208001853,0.5637321394783414,False,True,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0649931452224932,400,119.28432272000646,0.29821080680001616,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,60.42437404197083,0.6300792686958797,23,12.74143347399513,0.5539753684345708,False,True,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1412508497942842,127,91.92604460800067,0.7238271228976431,False,False,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0755470284997315,400,187.07202646199585,0.46768006615498964,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0595594071961871,400,177.85561223699915,0.4446390305924979,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,91.66666666666666,1.0618915991588294,400,171.5548685219983,0.4288871713049957,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,75.0,0.8924067420984432,400,290.5533924160045,0.7263834810400113,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,False,75.0,0.8924067420984432,400,278.56240987300407,0.6964060246825102,False,False,False,False,trial_60
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.1412508497942842,127,87.20184954199794,0.686628736551165,False,False,False,False,trial_51
100,0.1,1.0,3,random_same,dynamic,True,100.0,1.173356136831003,81,51.04320112000278,0.6301629767901578,False,False,False,False,trial_51
