LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,trial_config
100,0.1,1.0,6,random,static,False,91.66666666666666,6.370502741362124,200,672.543401619,3.3627170080949997,trial_78
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,55,115.86592502799999,2.1066531823272725,trial_17
100,0.1,1.0,6,random,static,False,91.66666666666666,6.3708333333333345,200,601.399824633,3.006999123165,trial_40
100,0.1,1.0,6,random,static,True,100.0,6.95,79,178.42670152699986,2.2585658421139225,trial_90
100,0.1,1.0,6,random,static,False,91.66666666666666,6.336823785289521,200,474.95152599000005,2.3747576299500004,trial_69
100,0.1,1.0,6,random,static,True,100.0,6.949976334351486,94,187.4843734939999,1.9945146116382968,trial_62
100,0.1,1.0,6,random,static,True,100.0,6.88257383312459,54,156.231415299,2.893174357388889,trial_70
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,74,158.82199082399984,2.146243119243241,trial_21
100,0.1,1.0,6,random,static,False,75.0,5.2125,200,746.5339984549998,3.732669992274999,trial_48
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,125,202.4881777810001,1.619905422248001,trial_94
100,0.1,1.0,6,random,static,False,58.33333333333333,4.035250210906522,200,444.1583730300001,2.2207918651500007,trial_73
100,0.1,1.0,6,random,static,True,100.0,6.9351486029515526,61,117.30850547099999,1.9230902536229506,trial_26
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,85,171.15414964499996,2.0135782311176467,trial_65
100,0.1,1.0,6,random,static,False,91.66666666666666,6.3708333333333345,200,309.1005791509999,1.5455028957549997,trial_32
100,0.1,1.0,6,random,static,True,100.0,6.9376012811458025,131,175.51769542399984,1.3398297360610674,trial_30
100,0.1,1.0,6,random,static,True,100.0,6.947908350718629,81,165.107617096,2.038365643160494,trial_15
100,0.1,1.0,6,random,static,True,100.0,6.9494153358596025,74,181.5345382349999,2.453169435608107,trial_87
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,82,144.96423993899998,1.767856584621951,trial_45
100,0.1,1.0,6,random,static,True,100.0,6.949965641405932,64,157.69471549700006,2.463979929640626,trial_82
